anime_id,name,genre,type,episodes,rating_x,members,user_id,rating_y
11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",TV,12,6.5,21706,27364,8
1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",TV,13,6.5,15796,27364,7
6682,11eyes,"Action, Ecchi, Super Power, Supernatural",TV,12,6.49,133971,27364,-1
14373,Arata naru Sekai: World&#039;s/Start/Load/End,Sci-Fi,OVA,1,6.49,13647,27364,-1
17020,D.C.III: Da Capo III Special,"Drama, Music, Romance, School",Special,1,6.49,3008,27364,8
31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",TV,24,6.49,61410,27364,-1
31967,Dog Days&#039;&#039;: Gravure Talk,"Comedy, Fantasy",Special,4,6.48,748,27364,-1
15119,Senran Kagura,"Action, Comedy, Ecchi, School",TV,12,6.48,55607,27364,-1
1903,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi",Special,1,6.48,1090,27364,6
3011,Yotsunoha,"Romance, School",OVA,2,6.48,8565,27364,-1
3884,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy",Special,1,6.47,646,27364,7
7079,Ookamikakushi,"Action, Horror, Mystery, Supernatural",TV,12,6.47,51323,27364,-1
23309,Rail Wars!,"Action, Ecchi, Police",TV,12,6.47,85487,27364,-1
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,4967,27364,-1
3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",Special,6,6.47,2007,27364,7
31683,Danchigai Special,"Comedy, Slice of Life",Special,1,6.46,8000,27364,-1
9014,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",OVA,2,6.46,21805,27364,7
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",Special,1,6.46,10024,27364,7
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",TV,12,6.46,74320,27364,-1
16099,Sword Art Online: Sword Art Offline,Comedy,Special,9,6.46,50012,27364,-1
51,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",OVA,3,6.46,36352,27364,-1
21495,Denpa Kyoushi,"Comedy, School, Shounen",Special,2,6.45,5010,27364,-1
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Harem, Romance, School",OVA,4,6.45,1849,27364,7
2133,Mari Iyagi,"Drama, Fantasy, Slice of Life",Movie,1,6.45,1967,27364,8
10180,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural",Special,2,6.45,2747,27364,-1
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2,6.45,2540,27364,7
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,6.44,18770,27364,7
1701,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,3,6.44,2186,27364,7
458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,3,6.44,3968,27364,-1
33689,Dive to Blue,Music,Music,1,6.44,199,27364,-1
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,6.44,6756,27364,-1
1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",TV,11,6.44,4744,27364,-1
133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,6.44,80562,27364,7
1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",TV,16,6.44,3188,27364,8
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",TV,12,6.44,59544,27364,-1
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",TV,16,6.44,1861,27364,6
952,Magical Nyan Nyan Taruto,"Comedy, Magic",TV,12,6.44,3693,27364,-1
12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo",TV,12,6.43,106391,27364,-1
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.43,4790,27364,6
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,6.43,18524,27364,6
2307,Lime-iro Senkitan: Nankoku Yume Roman,"Action, Comedy, Ecchi, Mecha",OVA,2,6.43,1869,27364,-1
614,Okusama wa Mahou Shoujo,"Magic, Romance",TV,13,6.43,5098,27364,7
13563,The Four Seasons,Slice of Life,ONA,4,6.42,1190,27364,-1
7017,K-On!: Ura-On!,Comedy,Special,7,6.42,36560,27364,7
2260,Kirameki☆Project,"Comedy, Ecchi, Mecha, Sci-Fi",OVA,5,6.42,1195,27364,-1
31156,Kuusen Madoushi Kouhosei no Kyoukan OVA,"Action, Drama, Fantasy, Magic, School",OVA,1,6.42,8632,27364,-1
31845,Masou Gakuen HxH,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi",TV,12,6.42,68025,27364,-1
19257,Meganebu!,"Comedy, School, Slice of Life",TV,12,6.42,22411,27364,-1
8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai",TV,12,6.42,53377,27364,-1
6127,Toradora!: SOS!,Comedy,Special,4,6.42,54096,27364,9
17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",TV,13,6.42,18202,27364,-1
14077,Blood-C: None-None Gekijou,"Comedy, Parody",ONA,7,6.41,5273,27364,-1
14237,Busou Shinki,"Action, Sci-Fi, Slice of Life",TV,12,6.41,24595,27364,-1
23985,Futari Ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,3,6.41,3479,27364,-1
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",OVA,3,6.41,7526,27364,8
555,Koutetsu Tenshi Kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",TV,12,6.41,8094,27364,7
6979,Shukufuku no Campanella,"Adventure, Fantasy, Harem, Magic",TV,12,6.41,20054,27364,-1
5112,Akikan!,"Comedy, Ecchi, Fantasy, Romance",TV,12,6.4,74097,27364,7
6287,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",OVA,1,6.4,17949,27364,8
16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,6.4,1093,27364,-1
28883,Hidan no Aria AA,"Action, School, Shoujo Ai",TV,12,6.4,39538,27364,-1
2526,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",OVA,1,6.4,1596,27364,-1
6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music",OVA,1,6.4,1135,27364,-1
3768,Play Ball,"Action, Shounen, Sports",TV,13,6.4,413,27364,-1
1500,Teizokurei Daydream,"Comedy, Drama, Ecchi, Horror, Supernatural",OVA,4,6.4,5305,27364,5
15085,Amnesia,"Fantasy, Josei, Mystery, Romance",TV,12,6.39,134349,27364,-1
14277,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",TV,26,6.39,12886,27364,5
1591,Kujibiki♥Unbalance,"Comedy, Romance, School",TV,12,6.39,9021,27364,7
15881,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi",Special,6,6.39,16618,27364,7
13859,Accel World: Acchel World.,"Comedy, Sci-Fi",Special,8,6.38,26190,27364,9
2156,Bakugan Battle Brawlers,"Action, Fantasy, Game",TV,52,6.38,25846,27364,8
13807,Corpse Party: Missing Footage,"Horror, School",OVA,1,6.38,57507,27364,6
581,Honoo no Labyrinth,"Adventure, Comedy, Ecchi, Samurai",OVA,2,6.38,5958,27364,-1
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,2691,27364,8
30385,Valkyrie Drive: Mermaid,"Action, Ecchi, Fantasy, Shoujo Ai",TV,12,6.38,45400,27364,-1
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,Special,5,6.38,3818,27364,-1
454,.hack//Gift,"Comedy, Fantasy, Game",OVA,1,6.37,15411,27364,6
12581,Asa made Jugyou Chu!,"Comedy, Ecchi, Romance, School",OVA,1,6.37,25285,27364,7
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",Ecchi,Special,1,6.37,372,27364,-1
28179,Miss Monochrome: The Animation - Manager,"Comedy, Music, Slice of Life",OVA,1,6.37,3808,27364,-1
28713,Isuca: Gokuraku,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1,6.36,9464,27364,-1
2609,Kakyuusei (1999),"Drama, Harem, Romance, School",TV,14,6.36,1578,27364,8
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",TV,13,6.36,12622,27364,-1
337,Psychic Academy,"Comedy, Romance, Supernatural",TV,24,6.36,7751,27364,-1
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"Comedy, Ecchi, School, Shounen",OVA,3,6.35,9588,27364,-1
20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,6.36,10775,27364,-1
9880,Esper Mami: Hoshizora no Dancing Doll,"Fantasy, Shounen",Movie,1,6.35,236,27364,7
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"Fantasy, Magic",TV,13,6.35,5623,27364,-1
15565,Maken-Ki! Two,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,10,6.35,49842,27364,-1
9523,Minori Scramble!,Comedy,OVA,1,6.35,2208,27364,-1
5585,New Dream Hunter Rem: Yume no Kishitachi,"Ecchi, Magic",OVA,1,6.35,586,27364,8
4451,Tanin no Kankei,"Comedy, Ecchi, Romance, School",OVA,2,6.35,868,27364,7
1630,Yousei Hime Ren,"Adventure, Comedy, Fantasy",OVA,2,6.35,2253,27364,-1
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"Comedy, Ecchi, Romance, Shounen, Slice of Life",OVA,6,6.34,2866,27364,-1
2309,"Azusa, Otetsudai Shimasu!","Comedy, Sci-Fi, Slice of Life, Sports",OVA,1,6.34,1973,27364,7
2023,Bakuen Campus Guardress,"Action, Comedy, School, Shounen, Supernatural",OVA,4,6.34,1491,27364,-1
6920,Blade,"Action, Drama, Horror, Vampire",TV,12,6.34,14100,27364,-1
693,Burn Up Scramble,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",TV,12,6.34,5899,27364,-1
6645,Chuu Bra!!,"Comedy, Ecchi, School",TV,12,6.34,32470,27364,7
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,"Comedy, Ecchi, Parody, School, Shounen",ONA,10,6.34,16438,27364,-1
7596,Haiyoru! Nyaruani,"Comedy, Parody, Sci-Fi",OVA,9,6.34,18386,27364,7
12579,Itsuka Tenma no Kuro Usagi Picture Drama,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",Special,6,6.34,3463,27364,8
10465,Manyuu Hikenchou,"Action, Comedy, Ecchi, Samurai, Seinen",TV,12,6.34,32171,27364,8
1162,Maze☆Bakunetsu Jikuu,"Adventure, Comedy, Fantasy, Mecha, Shounen",OVA,2,6.34,1835,27364,7
24713,Miss Monochrome: The Animation - Soccer-hen,"Comedy, Slice of Life, Sports",ONA,1,6.34,5455,27364,-1
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Ecchi, Harem, Romance",TV,12,6.34,51637,27364,7
7759,Saki Picture Drama,"Comedy, Slice of Life",Special,7,6.34,2767,27364,-1
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,"Adventure, Comedy, Fantasy, Game, Sci-Fi",Special,1,6.33,8891,27364,7
1494,Darkside Blues,"Horror, Mystery, Psychological, Sci-Fi",Movie,1,6.33,5224,27364,6
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy, Ecchi, School, Seinen, Shoujo Ai",TV,12,6.33,17103,27364,-1
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure, Comedy, Fantasy, Historical",TV,13,6.33,3424,27364,-1
16397,Photokano,"Ecchi, Romance, School",TV,13,6.33,53319,27364,-1
21507,Soul Eater NOT!,"Action, Comedy, Ecchi, Shounen, Supernatural",TV,12,6.33,92269,27364,-1
6425,Weiß Survive,"Comedy, Ecchi, Game",TV,16,6.33,13591,27364,-1
6987,Aki-Sora,"Ecchi, Romance, Seinen",OVA,1,6.32,54567,27364,6
17295,Cosmic Break,"Drama, Game, Mecha",ONA,4,6.32,280,27364,-1
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Comedy, Sci-Fi",TV,11,6.32,17934,27364,7
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Comedy,ONA,7,6.32,4503,27364,-1
4719,Queen&#039;s Blade: Rurou no Senshi,"Action, Adventure, Ecchi, Fantasy",TV,12,6.32,51170,27364,7
19029,Yuyushiki: Nyanyashiki,Comedy,Special,6,6.32,6805,27364,-1
12131,30-sai no Hoken Taiiku Specials,"Ecchi, Parody, Romance, Seinen",Special,3,6.31,3073,27364,7
24699,Ai Tenchi Muyou!,"Comedy, Sci-Fi, Shounen",TV,50,6.31,15313,27364,-1
31091,Komori-san wa Kotowarenai!,"Comedy, School, Slice of Life",TV,12,6.31,24377,27364,-1
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.31,7496,27364,6
309,Akahori Gedou Hour Rabuge,"Comedy, Magic, Parody",TV,13,6.3,3271,27364,-1
13993,Goulart Knights: Evoked the Beginning White,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,6.3,1746,27364,-1
773,Tenamonya Voyagers,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi",OVA,4,6.3,1755,27364,7
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.3,10523,27364,7
7463,Weiß Survive R,"Comedy, Ecchi, Game",TV,12,6.3,7275,27364,-1
1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652,27364,6
141,Jinki:Extend,"Mecha, Sci-Fi",TV,12,6.29,7496,27364,6
1561,Lovedol: Lovely Idol,"Harem, Music",TV,12,6.29,5825,27364,-1
1862,Strike Witches OVA,"Action, Ecchi, Magic, Military, Sci-Fi",OVA,1,6.29,18236,27364,6
17879,Tamako Market Specials,Comedy,Special,6,6.29,12141,27364,-1
3962,Chocolate Underground,"Comedy, Kids",ONA,13,6.28,9351,27364,9
841,Colorful,"Comedy, Ecchi, Slice of Life",TV,16,6.28,13960,27364,-1
33808,Girlfriend (Note),"Music, School",ONA,3,6.28,1942,27364,-1
11005,Holy Knight,"Ecchi, Fantasy, School, Seinen, Supernatural, Vampire",OVA,2,6.28,20589,27364,7
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Seinen, Thriller",TV,13,6.28,18031,27364,-1
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,"Action, Adventure, Fantasy, Magic, Sci-Fi",OVA,1,6.27,10531,27364,-1
18767,BlazBlue: Alter Memory,"Action, Fantasy",TV,12,6.27,52965,27364,6
4003,Dream Hunter Rem,"Ecchi, Magic",OVA,4,6.27,1442,27364,7
12449,Maken-Ki! Specials,"Ecchi, Sports",Special,6,6.27,13691,27364,8
2332,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,6.27,7287,27364,-1
7468,Princess Lover! Picture Drama,"Comedy, Ecchi, Harem, School",Special,6,6.27,7132,27364,7
686,To Heart: Remember My Memories Specials,"Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power",Special,7,6.27,2198,27364,7
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy, Drama, Harem, Romance, Sci-Fi",TV,13,6.27,5200,27364,-1
4713,Heart no Kuni no Alice: Wonderful Wonder World,"Fantasy, Harem, Romance, Shoujo",Movie,1,6.26,20532,27364,-1
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,6.26,6996,27364,7
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,"Ecchi, Magic",OVA,1,6.26,502,27364,7
20555,SoniAni: Super Sonico The Animation,"Music, Slice of Life",TV,12,6.26,45748,27364,-1
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",TV,12,6.26,14641,27364,-1
33902,Suntory Minami Alps no Tennen Mizu,"Drama, School",Special,3,6.26,3700,27364,-1
7739,11eyes: Momoiro Genmutan,"Comedy, Ecchi, Super Power, Supernatural",Special,1,6.25,28144,27364,-1
1224,Aquarian Age: Sign for Evolution,"Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural",TV,13,6.25,9268,27364,4
22547,Blade &amp; Soul,"Action, Adventure, Fantasy, Martial Arts",TV,13,6.25,72692,27364,-1
32548,Imawa no Kuni no Alice,Action,ONA,1,6.25,824,27364,-1
6875,Iron Man,"Action, Drama, Mecha",TV,12,6.25,17403,27364,7
3889,Junk Boy,"Comedy, Ecchi, Romance",OVA,1,6.25,3156,27364,-1
13855,Queen&#039;s Blade: Rebellion Specials,Ecchi,Special,6,6.25,4989,27364,8
10301,Rio: Rainbow Gate! Special,"Comedy, Ecchi, Game",Special,1,6.25,3037,27364,6
11099,Tiger &amp; Bunny Pilot,"Action, Comedy, Super Power",Special,1,6.25,5936,27364,8
204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,6.25,19138,27364,7
767,Burn Up!,"Action, Comedy, Ecchi, Police, Sci-Fi",OVA,1,6.24,4184,27364,-1
3840,Crystal Blaze,"Action, Sci-Fi",TV,12,6.24,11974,27364,9
7427,Getsumen To Heiki Mina Specials,"Action, Comedy, Ecchi, Shounen, Super Power",Special,2,6.24,804,27364,-1
8464,Pants no Ana,"Comedy, Ecchi, School",OVA,1,6.24,236,27364,6
756,School Days ONA,"Drama, Romance, School",ONA,1,6.24,21104,27364,7
31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,"Comedy, Shounen",Special,2,6.24,885,27364,-1
31736,Valkyrie Drive: Mermaid Specials,"Action, Ecchi, Fantasy, Shoujo Ai",Special,6,6.24,5679,27364,-1
14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy",Special,1,6.23,8780,27364,6
3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,"Ecchi, Fantasy, Harem, Music",Music,4,6.23,3730,27364,8
1228,Chivas 1-2-3,"Action, Comedy, Ecchi, Fantasy, Supernatural",OVA,2,6.22,2011,27364,7
17727,Haitai Nanafa 2nd Season,"Comedy, Supernatural",TV,13,6.22,1915,27364,-1
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,"Action, Comedy, School, Sci-Fi, Super Power",Special,2,6.22,1589,27364,-1
1234,Hand Maid Mai,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1,6.21,2621,27364,6
766,Kishin Houkou Demonbane,"Comedy, Drama, Mecha, Sci-Fi",OVA,1,6.21,7024,27364,6
556,Koutetsu Tenshi Kurumi Zero,"Drama, Romance, Sci-Fi",OVA,3,6.21,3896,27364,6
669,Kujibiki Unbalance,"Comedy, Romance, School",OVA,3,6.21,8291,27364,-1
12065,Queen&#039;s Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",Special,2,6.21,5535,27364,7
12367,Shining Hearts: Shiawase no Pan,"Action, Fantasy",TV,12,6.21,27273,27364,8
16363,Vanquished Queens,"Action, Adventure, Ecchi, Fantasy",OVA,4,6.21,5462,27364,-1
1055,Blame!,"Mecha, Sci-Fi",ONA,6,6.2,13802,27364,6
9911,Houkago no Pleiades,Magic,ONA,4,6.2,13618,27364,-1
932,Ichigeki Sacchuu!! Hoihoi-san,"Comedy, Sci-Fi, Slice of Life",OVA,1,6.2,5404,27364,-1
588,Itsudatte My Santa!,"Comedy, Ecchi, Fantasy, Romance, Shounen",OVA,2,6.2,8206,27364,6
1874,Love♥Love? Specials,"Comedy, Ecchi, Harem, Romance",Special,4,6.2,3935,27364,7
1940,Outlanders,"Adventure, Comedy, Ecchi, Sci-Fi, Shounen",OVA,1,6.2,2655,27364,8
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,"Shounen, Sports",ONA,6,6.2,1867,27364,-1
15993,Ginga e Kickoff!!: Natsuyasumi Special,Sports,Special,1,6.19,762,27364,6
31454,Gundam: G no Reconguista - From the Past to the Future,"Action, Mecha, Sci-Fi, Space",Special,1,6.2,736,27364,-1
15043,Haitai Nanafa,"Comedy, Supernatural",TV,13,6.18,5907,27364,-1
3259,Lemon Angel (1988),Ecchi,TV,9,6.18,567,27364,7
19769,Mahou Sensou,"Action, Fantasy, Magic",TV,12,6.18,104192,27364,-1
545,Mousou Kagaku Series: Wandaba Style,"Comedy, Sci-Fi",TV,12,6.18,2077,27364,6
25429,Isuca,"Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural",TV,10,6.17,63638,27364,-1
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",TV,12,6.17,10979,27364,6
5085,Nakedyouth,"Romance, Shounen Ai, Slice of Life, Sports",ONA,1,6.17,4125,27364,-1
12677,Ozma,"Action, Sci-Fi",TV,6,6.17,11556,27364,-1
2476,School Days,"Drama, Harem, Romance, School",TV,12,6.17,279183,27364,7
1106,Eikyuu Kazoku,"Comedy, Psychological",Movie,1,6.16,5305,27364,-1
5178,First Squad: The Moment of Truth,"Action, Historical, Military, Super Power, Supernatural",Movie,1,6.16,25040,27364,-1
10796,Softenni Specials,"Comedy, Ecchi, School, Sports",Special,6,6.16,2902,27364,-1
2291,Tatakae!! Iczer-1,"Action, Adventure, Ecchi, Mecha, Sci-Fi",OVA,3,6.16,3126,27364,8
32826,Yuuki no Baton,Music,Music,1,6.16,549,27364,-1
20855,Bacterial Contamination,"Dementia, Horror, Music",Music,1,6.15,1643,27364,-1
1838,Mitsu x Mitsu Drops,"Drama, Romance, School, Shoujo",OVA,2,6.15,16436,27364,-1
21649,Mitsuwano,Slice of Life,OVA,1,6.15,2794,27364,-1
3759,School Days: Valentine Days,"Comedy, Romance, School",OVA,1,6.15,32917,27364,6
1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,6.14,6176,27364,-1
1155,Melty Lancer,"Adventure, Comedy, Sci-Fi, Space",OVA,6,6.14,1035,27364,-1
8939,Bohemian Rhapsody,"Music, Sci-Fi, Space",Music,1,6.13,3005,27364,8
24817,Fantasista Stella,"Shounen, Sports",OVA,3,6.13,486,27364,-1
18039,Rescue Me!,"Ecchi, Harem, Romance",OVA,1,6.13,14381,27364,-1
1786,Sprite: Between Two Worlds,"Comedy, Ecchi, Romance, School",OVA,2,6.13,810,27364,7
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,6.13,2852,27364,-1
2163,AIKa R-16: Virgin Mission,"Action, Comedy, Ecchi",OVA,3,6.12,13346,27364,6
10691,Downloader,Music,Music,1,6.12,3680,27364,-1
881,Green Green OVA,"Comedy, Ecchi, Romance, School",OVA,1,6.12,21620,27364,7
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Comedy,Special,1,6.13,12967,27364,7
319,Happy World!,"Comedy, Ecchi, Fantasy, Romance",OVA,3,6.11,4348,27364,7
17351,Mangirl!: Asobu Henshuu Girl,"Comedy, Slice of Life",Special,1,6.11,3933,27364,-1
6704,Queen&#039;s Blade: Rurou no Senshi Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.11,9470,27364,7
6985,Buddha Saitan,"Psychological, Romance, Supernatural",Movie,1,6.1,3824,27364,-1
31977,Hanabi,"Drama, Music, Romance, Slice of Life",Music,1,6.1,162,27364,-1
8668,Seikon no Qwaser Picture Drama,Ecchi,Special,16,6.1,8932,27364,8
21067,Strange+,"Comedy, Shoujo, Slice of Life",TV,12,6.1,21006,27364,-1
28227,White Album 2 Picture Drama,"Drama, Ecchi",Special,2,6.1,2296,27364,-1
10799,Chime,Music,Music,1,6.09,3125,27364,-1
2079,Majuu Senshi Luna Varga,"Adventure, Comedy, Ecchi, Fantasy, Magic",OVA,4,6.09,640,27364,7
6443,AIKa Zero,"Action, Adventure, Comedy, Ecchi",OVA,3,6.08,9595,27364,6
294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833,27364,7
31064,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,"Action, Sci-Fi",ONA,1,6.08,1348,27364,-1
321,Najica Dengeki Sakusen,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605,27364,7
32338,Yes! BanG_Dream!,Music,Music,1,6.06,353,27364,-1
3205,Cream Lemon: Lemon Angel,Ecchi,TV,37,6.07,1068,27364,-1
3095,Sono Kinisasete yo: My My Mai,"Comedy, Ecchi, Supernatural",OVA,2,6.07,1018,27364,7
5640,Tabidachi: Ami Shuushou,"Drama, Ecchi, Romance",Movie,1,6.07,402,27364,7
25875,"Wake Up, Girl Zoo!",Comedy,ONA,10,6.07,3308,27364,-1
6419,Cinderella Express,"Comedy, Ecchi, Romance, Seinen",OVA,1,6.06,299,27364,-1
14045,Mangirl!,"Comedy, Slice of Life",TV,13,6.05,19015,27364,-1
31362,Osiris no Tenbin,"Drama, Supernatural, Thriller",ONA,10,6.06,1447,27364,-1
1711,Ryuusei Sentai Musumet,"Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13,6.06,1331,27364,-1
1226,Seihou Tenshi Angel Links,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13,6.06,4817,27364,-1
18109,Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,"Comedy, Parody",Movie,1,6.05,433,27364,-1
3157,Guardian Hearts-Power UP!,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",OVA,4,6.05,2402,27364,6
3264,Lemon Angel (1988/II),Ecchi,TV,8,6.05,462,27364,7
275,Love♥Love?,"Comedy, Ecchi, Harem, Romance",TV,9,6.05,15114,27364,8
366,AIKa,"Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7,6.04,17545,27364,6
13673,Otome Nadeshiko Koi Techou,"Historical, Shoujo",OVA,1,6.04,3074,27364,-1
24855,Girlfriend (Kari),"School, Slice of Life",TV,12,6.03,24338,27364,-1
22835,Himegoto,"Comedy, School",TV,13,6.03,42129,27364,-1
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,Magic,TV,12,6.03,4669,27364,-1
2527,Kotetsu no Daibouken,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2,6.03,1420,27364,7
4688,Minna Agechau♡,"Comedy, Ecchi, Romance",OVA,1,6.03,690,27364,-1
56,Avenger,"Adventure, Fantasy, Sci-Fi, Shounen",TV,13,6.02,12286,27364,7
17397,Cyclops Shoujo Saipuu,"Comedy, Ecchi, School, Slice of Life",ONA,12,6.02,15329,27364,-1
1625,Soul Link Special,"Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1,6.02,1973,27364,-1
824,Guardian Hearts,"Comedy, Ecchi, Magic, Romance, School",OVA,6,6.01,5409,27364,6
17141,Kara The Animation,Action,TV,5,6.01,572,27364,-1
